DBID1,DBID2,DBKEY-pair,label
DB10577,DB12672,,0
DB01167,DB10910,,0
DB06180,DB03278,,0
DB12413,DB01076,,0
DB03204,DB00230,,0
DB14728,DB05834,,0
DB06064,DB13060,,0
DB05259,DB14608,,0
DB03608,DB11726,,0
DB13249,DB04074,,0
DB00564,DB11315,,0
DB11357,DB10346,,0
DB11824,DB14650,,0
DB11342,DB09165,,0
DB14940,DB12929,,0
DB14185,DB09217,,0
DB08326,DB01632,,0
DB13865,DB10707,,0
DB04888,DB16231,,0
DB04248,DB13239,,0
DB15875,DB04362,,0
DB12325,DB06335,,0
DB08435,DB08502,,0
DB14251,DB08711,,0
DB13364,DB08991,,0
DB10397,DB07002,,0
DB13515,DB05155,,0
DB08842,DB11642,,0
DB07970,DB04052,,0
DB11792,DB14362,,0
DB07297,DB02609,,0
DB12714,DB12927,,0
DB00476,DB06880,,0
DB12864,DB11675,,0
DB14530,DB10814,,0
DB13549,DB05437,,0
DB06346,DB08975,,0
DB13203,DB15539,,0
DB04619,DB14221,,0
DB00623,DB11703,,0
DB00338,DB01381,,0
DB15795,DB14732,,0
DB11610,DB13979,,0
DB04762,DB04459,,0
DB15086,DB13212,,0
DB05034,DB05077,,0
DB03560,DB13019,,0
DB08023,DB01536,,0
DB15151,DB11732,,0
DB16001,DB11988,,0
DB12597,DB02622,,0
DB13384,DB06699,,0
DB13407,DB04955,,0
DB12838,DB11510,,0
DB15455,DB12258,,0
DB11675,DB05421,,0
DB06414,DB10966,,0
DB14441,DB06464,,0
DB12459,DB08517,,0
DB12265,DB15686,,0
DB15360,DB06231,,0
DB00583,DB00495,,0
DB05082,DB01122,,0
DB03955,DB10359,,0
DB02942,DB15410,,0
DB00106,DB09121,,0
DB06645,DB01416,,0
DB16255,DB00495,,0
DB00914,DB00580,,0
DB01475,DB01445,,0
DB15954,DB14299,,0
DB01077,DB10693,,0
DB00014,DB12880,,0
DB05626,DB00660,,0
DB12965,DB12683,,0
DB13209,DB11988,,0
DB15297,DB11068,,0
DB12068,DB09130,,0
DB02296,DB12339,,0
DB14218,DB01026,,0
DB04787,DB11459,,0
DB06039,DB04141,,0
DB07423,DB14734,,0
DB15083,DB01170,,0
DB02418,DB15694,,0
DB08329,DB11429,,0
DB15699,DB01135,,0
DB12289,DB06082,,0
DB13857,DB13965,,0
DB11940,DB03225,,0
DB11568,DB07392,,0
DB13699,DB02234,,0
DB09552,DB00376,,0
DB11635,DB12596,,0
DB13696,DB12952,,0
DB08754,DB04884,,0
DB10431,DB11594,,0
DB04852,DB06533,,0
DB07701,DB14506,,0
DB13795,DB09148,,0
DB12209,DB02800,,0
DB01601,DB13511,,0
DB01331,DB13997,,0
DB01531,DB00457,,0
DB00720,DB12787,,0
DB00643,DB04145,,0
DB03312,DB00902,,0
DB15016,DB05232,,0
DB01254,DB16222,,0
DB13206,DB13113,,0
DB00717,DB08880,,0
DB01043,DB08472,,0
DB12745,DB11141,,0
DB04905,DB13820,,0
DB03593,DB14926,,0
DB09116,DB05575,,0
DB00430,DB11591,,0
DB02137,DB10876,,0
DB14562,DB14141,,0
DB14540,DB10925,,0
DB11781,DB13482,,0
DB07441,DB00781,,0
DB15213,DB09314,,0
DB14912,DB11417,,0
DB13393,DB05236,,0
DB12838,DB09258,,0
DB09061,DB13657,,0
DB11960,DB00500,,0
DB12220,DB00951,,0
DB01554,DB10656,,0
DB00009,DB15166,,0
DB01143,DB12878,,0
DB14958,DB00800,,0
DB01122,DB11279,,0
DB15234,DB11376,,0
DB00708,DB00133,,0
DB14849,DB15185,,0
DB01795,DB00300,,0
DB04879,DB09110,,0
DB06692,DB10545,,0
DB03041,DB11562,,0
DB10446,DB00327,,0
DB04841,DB07402,,0
DB03958,DB05123,,0
DB14057,DB05584,,0
DB02280,DB05644,,0
DB02701,DB10849,,0
DB05433,DB00536,,0
DB05223,DB04481,,0
DB10420,DB15266,,0
DB11278,DB01029,,0
DB00626,DB12610,,0
DB04665,DB00582,,0
DB01401,DB15034,,0
DB14054,DB10807,,0
DB05200,DB10301,,0
DB05796,DB14163,,0
DB00237,DB11018,,0
DB05456,DB13929,,0
DB12711,DB12284,,0
DB00048,DB15967,,0
DB15001,DB12170,,0
DB10560,DB09571,,0
DB11568,DB12497,,0
DB01247,DB15967,,0
DB12465,DB10438,,0
DB15425,DB10285,,0
DB01564,DB06192,,0
DB11017,DB11359,,0
DB01912,DB04870,,0
DB12399,DB00288,,0
DB10530,DB14300,,0
DB05624,DB09218,,0
DB13909,DB12173,,0
DB15432,DB15528,,0
DB09050,DB06987,,0
DB05127,DB00458,,0
DB05739,DB15389,,0
DB05450,DB05863,,0
DB04177,DB14083,,0
DB13209,DB00755,,0
DB09168,DB04304,,0
DB10843,DB14722,,0
DB13270,DB09352,,0
DB13670,DB00501,,0
DB11340,DB14915,,0
DB02749,DB15270,,0
DB14264,DB00863,,0
DB01234,DB14201,,0
DB15520,DB12122,,0
DB02470,DB03880,,0
DB06288,DB09536,,0
DB05337,DB11495,,0
DB01833,DB01003,,0
DB14263,DB11093,,0
DB05000,DB11635,,0
DB11037,DB14882,,0
DB01152,DB08022,,0
DB05059,DB05916,,0
DB09258,DB15997,,0
DB08052,DB12303,,0
DB08626,DB08342,,0
DB07893,DB01241,,0
DB05131,DB09156,,0
DB13909,DB02562,,0
DB11468,DB13872,,0
DB15134,DB01918,,0
DB12043,DB01671,,0
DB12989,DB13359,,0
DB10757,DB11618,,0
DB12260,DB05821,,0
DB14260,DB12816,,0
DB11202,DB15465,,0
DB02531,DB02596,,0
DB00335,DB04487,,0
DB12746,DB04988,,0
DB16304,DB11975,,0
DB10719,DB13068,,0
DB01444,DB03237,,0
DB00318,DB05057,,0
DB06239,DB02202,,0
DB10611,DB11943,,0
DB00372,DB13686,,0
DB05584,DB12198,,0
DB00382,DB03346,,0
DB14401,DB01552,,0
DB09023,DB12826,,0
DB07227,DB04871,,0
DB15149,DB05264,,0
DB14819,DB15462,,0
DB05220,DB05457,,0
DB04932,DB06297,,0
DB15538,DB08798,,0
DB11876,DB00294,,0
DB04985,DB04545,,0
DB09177,DB11085,,0
DB09146,DB12376,,0
DB00722,DB08847,,0
DB06213,DB09168,,0
DB00241,DB14173,,0
DB00239,DB13161,,0
DB14314,DB11323,,0
DB12221,DB01604,,0
DB08901,DB11259,,0
DB09056,DB11632,,0
DB12720,DB14820,,0
DB12869,DB02085,,0
DB00358,DB10985,,0
DB02335,DB11720,,0
DB06559,DB05519,,0
DB00318,DB10996,,0
DB03316,DB12549,,0
DB15076,DB09113,,0
DB08559,DB11385,,0
DB13578,DB13287,,0
DB01643,DB06368,,0
DB11871,DB06143,,0
DB15308,DB01037,,0
DB05465,DB00545,,0
DB14091,DB01154,,0
DB01245,DB03660,,0
DB15766,DB00016,,0
DB04850,DB12019,,0
DB11701,DB11032,,0
DB08490,DB09206,,0
DB01018,DB11235,,0
DB15397,DB01048,,0
DB04886,DB06094,,0
DB12076,DB13196,,0
DB15151,DB01142,,0
DB12501,DB15518,,0
DB05625,DB12360,,0
DB12060,DB06106,,0
DB02403,DB08962,,0
DB13902,DB00825,,0
DB04894,DB01412,,0
DB01188,DB07267,,0
DB00474,DB13354,,0
DB00902,DB14634,,0
DB13961,DB09124,,0
DB10403,DB14779,,0
DB11614,DB02322,,0
DB11980,DB02076,,0
DB04622,DB03163,,0
DB10575,DB01931,,0
DB00274,DB07268,,0
DB01443,DB04945,,0
DB00022,DB11978,,0
DB11906,DB15694,,0
DB00588,DB11985,,0
DB04888,DB00964,,0
DB05226,DB01426,,0
DB14399,DB07485,,0
DB10562,DB11201,,0
DB12473,DB01256,,0
DB14184,DB01247,,0
DB15314,DB03369,,0
DB05884,DB12094,,0
DB02937,DB13964,,0
DB08895,DB00524,,0
DB00931,DB01861,,0
DB11171,DB14938,,0
DB00944,DB10652,,0
DB15029,DB10295,,0
DB02181,DB09132,,0
DB12224,DB01319,,0
DB02252,DB13514,,0
DB00720,DB00115,,0
DB03544,DB04828,,0
DB05398,DB04202,,0
DB01493,DB04822,,0
DB13129,DB05865,,0
DB13216,DB05312,,0
DB04520,DB12395,,0
DB01080,DB11066,,0
DB11478,DB05456,,0
DB10740,DB06171,,0
DB03542,DB00057,,0
DB11784,DB14305,,0
DB05459,DB11129,,0
DB01500,DB05090,,0
DB00620,DB13051,,0
DB05396,DB00885,,0
DB15151,DB11581,,0
DB05268,DB00731,,0
DB11059,DB07930,,0
DB11697,DB15949,,0
DB15161,DB14725,,0
DB15360,DB00739,,0
DB13087,DB15348,,0
DB06533,DB05905,,0
DB15254,DB14892,,0
DB12525,DB12144,,0
DB08541,DB01058,,0
DB01327,DB10291,,0
DB01861,DB09197,,0
DB15822,DB14597,,0
DB15127,DB00515,,0
DB12786,DB14332,,0
DB09003,DB11978,,0
DB13382,DB15467,,0
DB01207,DB12345,,0
DB10416,DB05852,,0
DB09877,DB07640,,0
DB09397,DB08905,,0
DB14910,DB12740,,0
DB14979,DB02501,,0
DB13104,DB12479,,0
DB01688,DB15128,,0
DB05452,DB15094,,0
DB14609,DB02579,,0
DB07601,DB15131,,0
DB03600,DB01569,,0
DB13292,DB00586,,0
DB11913,DB11888,,0
DB12053,DB10537,,0
DB03795,DB15567,,0
DB13257,DB15446,,0
DB02643,DB13518,,0
DB14992,DB05518,,0
DB09264,DB04948,,0
DB02912,DB06560,,0
DB01232,DB06196,,0
DB05000,DB00898,,0
DB11630,DB13503,,0
DB08265,DB09214,,0
DB10491,DB00007,,0
DB00869,DB03798,,0
DB01776,DB14881,,0
DB16343,DB15425,,0
DB04189,DB05881,,0
DB09144,DB01746,,0
DB06082,DB05400,,0
DB10771,DB11631,,0
DB05149,DB15445,,0
DB14262,DB13889,,0
DB11193,DB01354,,0
DB00355,DB11315,,0
DB00691,DB09112,,0
DB12463,DB10343,,0
DB14034,DB15428,,0
DB14110,DB14350,,0
DB14437,DB04527,,0
DB01490,DB04177,,0
DB01122,DB13397,,0
DB14891,DB00627,,0
DB12914,DB10412,,0
DB15281,DB08804,,0
DB04519,DB06190,,0
DB13624,DB05803,,0
DB14909,DB00547,,0
DB11784,DB11065,,0
DB09484,DB06313,,0
DB09493,DB11959,,0
DB06688,DB10324,,0
DB05069,DB05520,,0
DB11755,DB03671,,0
DB08900,DB07640,,0
DB02210,DB15394,,0
DB15205,DB01930,,0
DB00509,DB02377,,0
DB05512,DB12424,,0
DB08795,DB12323,,0
DB15274,DB10612,,0
DB00134,DB06206,,0
DB00074,DB12939,,0
DB10757,DB12873,,0
DB05899,DB00297,,0
DB12662,DB08873,,0
DB01384,DB07585,,0
DB01420,DB15365,,0
DB14955,DB14502,,0
DB00522,DB05653,,0
DB16119,DB05389,,0
DB14450,DB01605,,0
DB11479,DB04829,,0
DB05080,DB04951,,0
DB12662,DB11787,,0
DB04859,DB13328,,0
DB00888,DB13874,,0
DB12658,DB13963,,0
DB09532,DB09220,,0
DB08399,DB02147,,0
DB14315,DB13801,,0
DB07995,DB12364,,0
DB12004,DB10375,,0
DB11920,DB15332,,0
DB14165,DB08647,,0
DB08473,DB02116,,0
DB02659,DB00034,,0
DB02053,DB15007,,0
DB00521,DB02123,,0
DB13410,DB06193,,0
DB15551,DB13419,,0
DB09107,DB10548,,0
DB12163,DB08985,,0
DB04257,DB14184,,0
DB05698,DB09051,,0
DB05381,DB02385,,0
DB11333,DB09318,,0
DB10793,DB00860,,0
DB06792,DB08927,,0
DB06796,DB13511,,0
DB13355,DB05399,,0
DB10717,DB08860,,0
DB14998,DB09194,,0
DB00179,DB01469,,0
DB10629,DB06190,,0
DB15102,DB06166,,0
DB13837,DB11118,,0
DB14196,DB13345,,0
DB05496,DB02251,,0
DB13701,DB02166,,0
DB15977,DB00307,,0
DB12548,DB14833,,0
DB04216,DB05852,,0
DB00748,DB12330,,0
DB10295,DB04493,,0
DB05945,DB00163,,0
DB00648,DB10296,,0
DB08668,DB13681,,0
DB12745,DB13165,,0
DB14600,DB01076,,0
DB12141,DB16326,,0
DB12369,DB05142,,0
DB11295,DB06210,,0
DB00507,DB13805,,0
DB00240,DB09018,,0
DB14596,DB11169,,0
DB04524,DB01084,,0
DB01249,DB10751,,0
DB07551,DB14363,,0
DB15686,DB14074,,0
DB13198,DB01445,,0
DB14260,DB11856,,0
DB12049,DB06733,,0
DB06150,DB15354,,0
DB13857,DB14605,,0
DB05052,DB00948,,0
DB04202,DB03440,,0
DB00950,DB15146,,0
DB14792,DB11823,,0
DB05364,DB01523,,0
DB12542,DB12862,,0
DB13383,DB05879,,0
DB14045,DB04074,,0
DB01431,DB11769,,0
DB13643,DB06694,,0
DB12093,DB14273,,0
DB12007,DB14523,,0
DB15398,DB04539,,0
DB01715,DB02134,,0
DB13080,DB13411,,0
DB11424,DB13574,,0
DB04960,DB15052,,0
DB14291,DB12201,,0
DB13839,DB13321,,0
DB14286,DB15240,,0
DB14967,DB10611,,0
DB11923,DB01209,,0
DB13099,DB13934,,0
DB12984,DB04576,,0
DB00240,DB09152,,0
DB01180,DB06674,,0
DB10557,DB13524,,0
DB06117,DB13994,,0
DB15444,DB13638,,0
DB12444,DB06087,,0
DB14135,DB10901,,0
DB01488,DB14304,,0
DB14767,DB13545,,0
DB09258,DB14726,,0
DB15762,DB09244,,0
DB12214,DB09286,,0
DB00346,DB00388,,0
DB06224,DB15104,,0
DB05656,DB12524,,0
DB13921,DB14385,,0
DB12697,DB12380,,0
DB11926,DB08263,,0
DB11760,DB12775,,0
DB02983,DB10423,,0
DB14469,DB02714,,0
DB13290,DB04630,,0
DB00755,DB06629,,0
DB14903,DB11839,,0
DB15167,DB09152,,0
DB10827,DB04738,,0
DB14361,DB12326,,0
DB11172,DB14845,,0
DB10676,DB06794,,0
DB11706,DB14631,,0
DB12715,DB15970,,0
DB00782,DB03720,,0
DB01591,DB11131,,0
DB13255,DB15942,,0
DB14470,DB03754,,0
DB10874,DB13368,,0
DB05361,DB11945,,0
DB12758,DB10817,,0
DB05494,DB12893,,0
DB02867,DB09271,,0
DB08391,DB04929,,0
DB14229,DB15365,,0
DB00666,DB04953,,0
DB13226,DB06492,,0
DB00025,DB13553,,0
DB00024,DB12411,,0
DB06775,DB11203,,0
DB15056,DB00140,,0
DB06451,DB10914,,0
DB14399,DB15438,,0
DB08945,DB13172,,0
DB03766,DB12207,,0
DB06973,DB01342,,0
DB14541,DB00473,,0
DB15958,DB06263,,0
DB12982,DB04884,,0
DB00927,DB12657,,0
DB09446,DB00897,,0
DB13873,DB08796,,0
DB03726,DB12471,,0
DB10384,DB12698,,0
DB01091,DB05475,,0
DB09340,DB05404,,0
DB11962,DB00921,,0
DB06732,DB14006,,0
DB13886,DB00773,,0
DB08846,DB11497,,0
DB12624,DB11437,,0
DB14540,DB13595,,0
DB13000,DB06255,,0
DB15400,DB04992,,0
DB13117,DB10554,,0
DB13049,DB14090,,0
DB04920,DB12636,,0
DB12877,DB14173,,0
DB05642,DB03568,,0
DB11620,DB12031,,0
DB11823,DB12345,,0
DB15032,DB15374,,0
DB14376,DB00237,,0
DB13307,DB07952,,0
DB13041,DB12100,,0
DB05451,DB01622,,0
DB05258,DB13126,,0
DB00561,DB12695,,0
DB11321,DB11599,,0
DB05262,DB01411,,0
DB05166,DB00298,,0
DB15017,DB13641,,0
DB05160,DB15653,,0
DB14985,DB10930,,0
DB00578,DB13664,,0
DB03796,DB15223,,0
DB10832,DB09216,,0
DB03675,DB06714,,0
DB06134,DB05944,,0
DB02249,DB13839,,0
DB07918,DB01134,,0
DB06618,DB15346,,0
DB10746,DB13957,,0
DB11606,DB11779,,0
DB03741,DB06776,,0
DB12998,DB14109,,0
DB12356,DB14784,,0
DB15903,DB12037,,0
DB10886,DB13903,,0
DB10719,DB06597,,0
DB08022,DB04743,,0
DB10596,DB05125,,0
DB04551,DB14557,,0
DB11595,DB15033,,0
DB08260,DB05010,,0
DB10832,DB05973,,0
DB15204,DB07621,,0
DB10464,DB05429,,0
DB00209,DB14898,,0
DB15200,DB14773,,0
DB09284,DB14879,,0
DB09563,DB04921,,0
DB12727,DB05458,,0
DB11366,DB00172,,0
DB14425,DB14925,,0
DB12223,DB13124,,0
DB11172,DB06253,,0
DB12383,DB02923,,0
DB13909,DB15066,,0
DB13104,DB10379,,0
DB11836,DB15015,,0
DB13201,DB04646,,0
DB01031,DB02563,,0
DB06659,DB13981,,0
DB01163,DB15272,,0
DB14162,DB06191,,0
DB02132,DB01889,,0
DB04377,DB15173,,0
DB09105,DB13273,,0
DB08885,DB07701,,0
DB05203,DB12001,,0
DB08427,DB15100,,0
DB15214,DB08995,,0
DB12401,DB00999,,0
DB13444,DB01161,,0
DB05932,DB14190,,0
DB12239,DB03793,,0
DB00255,DB16629,,0
DB09059,DB10796,,0
DB02458,DB12153,,0
DB14375,DB01243,,0
DB10553,DB12563,,0
DB14088,DB00692,,0
DB12163,DB00568,,0
DB00211,DB06787,,0
DB13919,DB00518,,0
DB13152,DB01671,,0
DB03266,DB00002,,0
DB10882,DB04871,,0
DB12150,DB00702,,0
DB06205,DB06723,,0
DB10403,DB00088,,0
DB10653,DB09247,,0
DB06307,DB00619,,0
DB06604,DB05174,,0
DB04454,DB10686,,0
DB11459,DB00283,,0
DB10599,DB14541,,0
DB13418,DB03410,,0
DB10612,DB00507,,0
DB06442,DB13683,,0
DB05368,DB05234,,0
DB12499,DB15115,,0
DB14302,DB04343,,0
DB04487,DB04482,,0
DB05298,DB14895,,0
DB00836,DB02767,,0
DB08966,DB12812,,0
DB14450,DB00328,,0
DB04882,DB02520,,0
DB05089,DB02196,,0
DB00822,DB00757,,0
DB12825,DB06347,,0
DB03389,DB14123,,0
DB12145,DB08943,,0
DB00671,DB06581,,0
DB09422,DB03541,,0
DB11721,DB00265,,0
DB08410,DB00481,,0
DB14325,DB04887,,0
DB14950,DB00236,,0
DB14529,DB13460,,0
DB12359,DB01672,,0
DB08348,DB11889,,0
DB14605,DB04528,,0
DB04570,DB05471,,0
DB10983,DB15160,,0
DB04824,DB07267,,0
DB13814,DB15012,,0
DB02224,DB04165,,0
DB13529,DB00104,,0
DB10720,DB12108,,0
DB11089,DB05687,,0
DB15113,DB10527,,0
DB04956,DB05625,,0
DB11018,DB15564,,0
DB04501,DB03836,,0
DB07674,DB08886,,0
DB11477,DB04524,,0
DB09512,DB01018,,0
DB10605,DB06280,,0
DB10399,DB00903,,0
DB03485,DB13033,,0
DB14626,DB14683,,0
DB08830,DB12170,,0
DB15230,DB13600,,0
DB12303,DB09077,,0
DB00438,DB15093,,0
DB03293,DB01629,,0
DB00735,DB00828,,0
DB04725,DB01482,,0
DB15126,DB02835,,0
DB03567,DB10900,,0
DB10662,DB01702,,0
DB14453,DB13685,,0
DB10981,DB14141,,0
DB11906,DB14349,,0
DB03345,DB11164,,0
DB13733,DB02289,,0
DB04349,DB14438,,0
DB05424,DB00726,,0
DB12816,DB14419,,0
DB08142,DB15884,,0
DB10963,DB15143,,0
DB01034,DB10512,,0
DB15399,DB07498,,0
DB06414,DB06743,,0
DB12727,DB12614,,0
DB01525,DB04665,,0
DB05200,DB04530,,0
DB12271,DB10679,,0
DB13801,DB01205,,0
DB00513,DB14061,,0
DB01331,DB16244,,0
DB04833,DB15208,,0
DB04844,DB12280,,0
DB10767,DB05942,,0
DB05252,DB11954,,0
DB14272,DB04168,,0
DB13284,DB09532,,0
DB10722,DB00978,,0
DB02938,DB11359,,0
DB12286,DB00648,,0
DB04359,DB01121,,0
DB15062,DB07437,,0
DB00146,DB02285,,0
DB00551,DB11186,,0
DB09335,DB08230,,0
DB05032,DB00345,,0
DB13889,DB06494,,0
DB15005,DB14478,,0
DB11104,DB05337,,0
DB04277,DB14218,,0
DB11937,DB05768,,0
DB16426,DB12030,,0
DB00977,DB05983,,0
DB07911,DB01419,,0
DB11611,DB11062,,0
DB14054,DB02190,,0
DB14838,DB14915,,0
DB06455,DB07268,,0
DB00513,DB04786,,0
DB03485,DB01227,,0
DB15032,DB04660,,0
DB13003,DB05737,,0
DB14995,DB10723,,0
DB00002,DB02897,,0
DB12256,DB10886,,0
DB08645,DB14644,,0
DB05836,DB01057,,0
DB08830,DB14423,,0
DB13035,DB12584,,0
DB02470,DB00734,,0
DB02314,DB02166,,0
DB00060,DB12898,,0
DB15012,DB05744,,0
DB11563,DB05016,,0
DB00376,DB15765,,0
DB11542,DB02335,,0
DB14736,DB10982,,0
DB11588,DB00045,,0
DB13563,DB05676,,0
DB05167,DB11128,,0
DB08454,DB12542,,0
DB10354,DB14765,,0
DB11184,DB11774,,0
DB08831,DB00534,,0
DB09166,DB12558,,0
DB15903,DB11428,,0
DB00609,DB00261,,0
DB06397,DB05931,,0
DB12576,DB08981,,0
DB07931,DB05140,,0
DB05116,DB02746,,0
DB08806,DB11166,,0
DB05368,DB13266,,0
DB06769,DB14196,,0
DB05973,DB12110,,0
DB03915,DB00886,,0
DB14082,DB02380,,0
DB09194,DB00701,,0
DB00987,DB14455,,0
DB01059,DB06401,,0
DB00874,DB15350,,0
DB12997,DB08261,,0
DB10364,DB14660,,0
DB02817,DB08909,,0
DB06701,DB09216,,0
DB05051,DB12612,,0
DB05090,DB13063,,0
DB12425,DB09201,,0
DB11694,DB06789,,0
DB14907,DB14481,,0
DB13118,DB14030,,0
DB12031,DB00891,,0
DB04464,DB13470,,0
DB15361,DB00598,,0
DB09413,DB10910,,0
DB04967,DB13396,,0
DB06458,DB14422,,0
DB13999,DB10927,,0
DB10797,DB14303,,0
DB11220,DB08329,,0
DB04029,DB03958,,0
DB00614,DB12557,,0
DB06367,DB13201,,0
DB12161,DB13247,,0
DB00763,DB04263,,0
DB01260,DB03590,,0
DB06774,DB11041,,0
DB13284,DB02470,,0
DB02500,DB12332,,0
DB08925,DB05520,,0
DB12172,DB10958,,0
DB09254,DB10629,,0
DB01126,DB08976,,0
DB12581,DB15194,,0
DB09229,DB01573,,0
DB11426,DB15200,,0
DB16165,DB13750,,0
DB04129,DB10698,,0
DB05332,DB10376,,0
DB14265,DB13471,,0
DB06250,DB14056,,0
DB10820,DB10934,,0
DB10713,DB12703,,0
DB12430,DB12845,,0
DB10752,DB12657,,0
DB03645,DB12676,,0
DB00051,DB12530,,0
DB00678,DB16145,,0
DB08409,DB11218,,0
DB12521,DB00535,,0
DB13018,DB01282,,0
DB12655,DB12241,,0
DB15230,DB00323,,0
DB13795,DB12352,,0
DB10779,DB05869,,0
DB05887,DB01603,,0
DB00251,DB04401,,0
DB08496,DB06560,,0
DB14539,DB11753,,0
DB12958,DB06774,,0
DB13690,DB10833,,0
DB02448,DB12966,,0
DB08950,DB10736,,0
DB16080,DB10781,,0
DB02758,DB09013,,0
DB00118,DB14978,,0
DB00418,DB14949,,0
DB00097,DB13258,,0
DB08802,DB16108,,0
DB12609,DB06942,,0
DB15280,DB16135,,0
DB08689,DB10653,,0
DB05165,DB15598,,0
DB13356,DB12226,,0
DB05913,DB11643,,0
DB12533,DB06358,,0
DB02382,DB02414,,0
DB08876,DB06783,,0
DB00057,DB13078,,0
DB10640,DB11437,,0
DB05227,DB02044,,0
DB04481,DB03407,,0
DB11793,DB08394,,0
DB00073,DB11964,,0
DB05449,DB03554,,0
DB00071,DB01088,,0
DB03791,DB15145,,0
DB01512,DB08958,,0
DB10500,DB02465,,0
DB07931,DB05047,,0
DB09286,DB13419,,0
DB14091,DB15911,,0
DB10322,DB03974,,0
DB01094,DB01735,,0
DB14398,DB04845,,0
DB08932,DB14107,,0
DB05772,DB09552,,0
DB00567,DB11635,,0
DB09054,DB16219,,0
DB15445,DB14166,,0
DB01226,DB14263,,0
DB01405,DB15115,,0
DB06535,DB09158,,0
DB11575,DB00757,,0
DB09172,DB08705,,0
DB15433,DB10474,,0
DB02517,DB10710,,0
DB10415,DB01219,,0
DB05484,DB09119,,0
DB12523,DB14370,,0
DB01199,DB15148,,0
DB00651,DB13024,,0
DB15906,DB02296,,0
DB14518,DB05156,,0
DB12191,DB00389,,0
DB01205,DB12914,,0
DB07876,DB05191,,0
DB12813,DB12837,,0
DB05228,DB14170,,0
DB02995,DB15065,,0
DB15010,DB08938,,0
DB03176,DB13153,,0
DB15363,DB16702,,0
DB11397,DB13208,,0
DB03142,DB09422,,0
DB14269,DB12209,,0
DB13577,DB00116,,0
DB13929,DB10612,,0
DB08635,DB05100,,0
DB09068,DB00192,,0
DB13029,DB12890,,0
DB14872,DB00127,,0
DB09143,DB14363,,0
DB05899,DB05120,,0
DB12803,DB00812,,0
DB14719,DB03852,,0
DB11080,DB06310,,0
DB10391,DB10730,,0
DB01195,DB00161,,0
DB11703,DB12749,,0
DB07573,DB13645,,0
DB00854,DB05705,,0
DB12213,DB11591,,0
DB12038,DB15065,,0
DB13772,DB13832,,0
DB11107,DB00787,,0
DB01345,DB09534,,0
DB05441,DB09078,,0
DB12835,DB01332,,0
DB01902,DB00741,,0
DB12028,DB11250,,0
DB00692,DB02385,,0
DB13221,DB15985,,0
DB04328,DB00069,,0
DB05317,DB07650,,0
DB11813,DB06730,,0
DB09532,DB05346,,0
DB03264,DB11714,,0
DB02312,DB04149,,0
DB10952,DB04346,,0
DB12139,DB08899,,0
DB06225,DB05738,,0
DB05911,DB02119,,0
DB01102,DB04976,,0
DB08974,DB10710,,0
DB04831,DB13889,,0
DB06248,DB00915,,0
DB05452,DB00342,,0
DB00175,DB00095,,0
DB12317,DB11282,,0
DB15976,DB14131,,0
DB09182,DB11820,,0
DB07863,DB01553,,0
DB11630,DB12434,,0
DB01518,DB02348,,0
DB00070,DB00810,,0
DB05100,DB15031,,0
DB05676,DB14219,,0
DB00886,DB12592,,0
DB09018,DB01542,,0
DB06611,DB13112,,0
DB12247,DB11900,,0
DB05052,DB03255,,0
DB16300,DB16226,,0
DB09462,DB13726,,0
DB12926,DB01516,,0
DB03091,DB01211,,0
DB08971,DB11361,,0
DB09125,DB05751,,0
DB11165,DB13008,,0
DB09196,DB03567,,0
DB05299,DB05755,,0
DB01091,DB12550,,0
DB11969,DB00626,,0
DB10825,DB06555,,0
DB01118,DB12924,,0
DB12337,DB01344,,0
DB14810,DB06605,,0
DB13393,DB02119,,0
DB00616,DB11571,,0
DB00611,DB14654,,0
DB00301,DB14871,,0
DB08409,DB11208,,0
DB13872,DB00082,,0
DB06753,DB03432,,0
DB04636,DB14750,,0
DB08870,DB12096,,0
DB14288,DB03205,,0
DB05626,DB07794,,0
DB01434,DB05035,,0
DB01514,DB06226,,0
DB13240,DB08895,,0
DB10943,DB00580,,0
DB14313,DB13108,,0
DB00186,DB14409,,0
DB00553,DB14405,,0
DB00726,DB02518,,0
DB00744,DB10622,,0
DB15224,DB04736,,0
DB10460,DB09288,,0
DB06160,DB13265,,0
DB11854,DB01233,,0
DB12487,DB04836,,0
DB12190,DB13577,,0
DB12733,DB14885,,0
DB05819,DB11114,,0
DB04657,DB10539,,0
DB03860,DB06148,,0
DB00602,DB13337,,0
DB09287,DB08860,,0
DB11154,DB05284,,0
DB00373,DB14055,,0
DB13543,DB00929,,0
DB05209,DB13909,,0
DB12000,DB05830,,0
DB11464,DB11783,,0
DB00947,DB05811,,0
DB11620,DB05870,,0
DB15946,DB01201,,0
DB05410,DB01934,,0
DB03783,DB04866,,0
DB10406,DB13747,,0
DB01776,DB11833,,0
DB09041,DB08968,,0
DB01033,DB15503,,0
DB00264,DB09371,,0
DB05398,DB02153,,0
DB13474,DB06213,,0
DB08618,DB02431,,0
DB01104,DB15358,,0
DB04762,DB06807,,0
DB11399,DB00215,,0
DB12939,DB00034,,0
DB08823,DB13370,,0
DB15540,DB01409,,0
DB09068,DB06419,,0
DB09036,DB05367,,0
DB06090,DB15150,,0
DB11390,DB02811,,0
DB01607,DB09559,,0
DB04481,DB13596,,0
DB11337,DB06243,,0
DB05155,DB01483,,0
