label,DBID1,DBID2
1,DB00539,DB00850
0,DB00275,DB00635
0,DB00023,DB01109
0,DB00243,DB08820
0,DB00501,DB00991
0,DB06335,DB09053
0,DB00199,DB13867
1,DB00795,DB05528
0,DB01394,DB05679
0,DB01246,DB01309
1,DB00029,DB00063
0,DB00401,DB00470
0,DB11730,DB11943
0,DB00540,DB08871
0,DB00266,DB01196
0,DB00470,DB00679
1,DB08881,DB11915
0,DB01001,DB01242
0,DB01083,DB08907
0,DB00642,DB00958
0,DB06825,DB11642
1,DB01118,DB12332
0,DB01058,DB01167
0,DB01136,DB01229
0,DB00199,DB11837
0,DB00425,DB12010
0,DB00757,DB01238
0,DB00214,DB01069
0,DB00656,DB01291
0,DB00281,DB01174
0,DB00095,DB14444
0,DB00371,DB04837
0,DB09038,DB12015
1,DB00705,DB12141
0,DB00491,DB00620
0,DB08886,DB09052
0,DB01050,DB11793
1,DB00295,DB06216
0,DB08865,DB09073
0,DB04868,DB06168
1,DB00176,DB01156
0,DB00983,DB01309
0,DB00571,DB11837
0,DB00889,DB00921
0,DB00334,DB06203
0,DB01264,DB13867
0,DB00092,DB00813
1,DB01208,DB06788
0,DB01042,DB09322
0,DB01234,DB06412
0,DB00059,DB00495
0,DB00241,DB01285
0,DB00609,DB08910
1,DB00055,DB00963
0,DB00747,DB01359
0,DB00332,DB00502
0,DB00341,DB06119
0,DB00023,DB08865
1,DB06681,DB13896
1,DB00215,DB05294
0,DB00163,DB00791
0,DB00816,DB13928
0,DB00927,DB09481
0,DB00737,DB01181
0,DB00006,DB00975
0,DB00357,DB00541
0,DB00537,DB01222
1,DB00065,DB11581
1,DB00779,DB11921
0,DB00637,DB06595
0,DB00620,DB06119
0,DB00399,DB00712
0,DB00083,DB00366
0,DB01166,DB11915
0,DB09054,DB13873
0,DB00426,DB13896
0,DB00537,DB00806
0,DB00072,DB00682
0,DB00177,DB06822
0,DB01030,DB10795
0,DB00019,DB00987
0,DB00068,DB13873
0,DB00357,DB00530
0,DB00630,DB00653
0,DB00488,DB00794
0,DB01234,DB11640
0,DB01227,DB01609
0,DB00544,DB12674
0,DB00904,DB06595
0,DB00978,DB01377
0,DB00395,DB01612
0,DB00611,DB01574
0,DB01159,DB06176
0,DB08903,DB11363
0,DB00185,DB11986
1,DB00295,DB00679
0,DB00023,DB00459
1,DB00712,DB09156
0,DB00635,DB01125
0,DB00887,DB01142
0,DB00471,DB00582
1,DB00390,DB11126
0,DB00949,DB01248
0,DB00237,DB00443
0,DB00286,DB00959
0,DB09237,DB11986
0,DB00925,DB01156
0,DB00792,DB00802
0,DB01265,DB06317
1,DB00005,DB06674
0,DB00731,DB00902
0,DB00344,DB06589
0,DB00445,DB02701
1,DB00018,DB01156
0,DB00401,DB06791
1,DB01166,DB06605
1,DB01004,DB06674
0,DB00741,DB00939
0,DB00465,DB00672
0,DB00486,DB00754
1,DB04845,DB08880
1,DB00218,DB01268
1,DB00379,DB01223
1,DB00705,DB09063
0,DB00938,DB12245
0,DB08938,DB12455
0,DB00641,DB01115
1,DB00564,DB09570
0,DB00570,DB00943
1,DB09065,DB15465
0,DB00400,DB11853
0,DB00708,DB08936
0,DB01223,DB09052
1,DB01035,DB08826
1,DB00626,DB09156
0,DB00620,DB08886
0,DB00734,DB00835
0,DB01172,DB01399
0,DB00237,DB11730
0,DB00607,DB14723
0,DB00532,DB01611
0,DB00382,DB00572
0,DB01104,DB12364
0,DB00620,DB14222
0,DB00397,DB00867
1,DB00758,DB01225
0,DB00628,DB09098
1,DB00014,DB06603
0,DB00458,DB01609
0,DB00959,DB09098
0,DB00222,DB01144
1,DB00820,DB01612
0,DB09330,DB14575
1,DB00078,DB00975
0,DB00563,DB00642
0,DB00590,DB01142
0,DB00107,DB00864
0,DB11003,DB11767
0,DB00959,DB12095
0,DB00672,DB00903
0,DB00400,DB14723
0,DB00045,DB01204
0,DB09118,DB12941
0,DB01268,DB12364
0,DB00852,DB00960
0,DB00898,DB01191
0,DB00221,DB09082
0,DB01069,DB05812
0,DB00018,DB04865
1,DB00852,DB09241
1,DB00877,DB14711
0,DB00867,DB00997
0,DB00489,DB01067
1,DB01097,DB01177
1,DB00537,DB12267
0,DB01133,DB12015
0,DB00465,DB00761
0,DB01172,DB01326
0,DB00373,DB01075
0,DB09228,DB09381
0,DB00178,DB01067
0,DB08916,DB11613
0,DB00222,DB01242
1,DB01764,DB11718
1,DB00428,DB08947
0,DB00792,DB00915
1,DB00867,DB08875
0,DB00603,DB15685
0,DB00089,DB01128
0,DB00477,DB00579
0,DB00412,DB00451
1,DB09054,DB13007
0,DB01096,DB09293
0,DB00257,DB09118
0,DB00052,DB06228
0,DB00512,DB00977
0,DB00196,DB08870
0,DB08826,DB11264
0,DB06788,DB08871
0,DB00257,DB08820
0,DB08901,DB11601
1,DB00851,DB10317
1,DB01166,DB06779
0,DB01438,DB09054
0,DB01656,DB06372
0,DB00851,DB01248
0,DB01169,DB11113
0,DB08883,DB11130
0,DB00041,DB00694
0,DB08884,DB09237
0,DB08901,DB14443
1,DB00055,DB00975
0,DB00428,DB01262
0,DB00318,DB01193
0,DB01044,DB14488
0,DB00106,DB01151
0,DB01181,DB14219
1,DB00783,DB03404
0,DB00554,DB01067
0,DB00209,DB01192
1,DB00752,DB11130
0,DB00619,DB00902
0,DB00495,DB00977
1,DB00108,DB00853
0,DB01319,DB08882
0,DB00842,DB01233
0,DB00586,DB08826
0,DB00377,DB01166
0,DB00022,DB00900
0,DB00065,DB00549
0,DB08916,DB12015
0,DB00434,DB01247
0,DB00041,DB01101
0,DB01278,DB01307
0,DB06119,DB11691
0,DB00605,DB01191
0,DB00398,DB00726
0,DB00374,DB00819
0,DB12674,DB14762
0,DB00068,DB00476
0,DB00982,DB11901
0,DB00831,DB09481
0,DB00938,DB00999
0,DB00197,DB00396
1,DB01088,DB11703
0,DB00352,DB00503
0,DB01242,DB08899
0,DB00307,DB00673
0,DB01069,DB01619
0,DB00482,DB01028
0,DB00444,DB08860
0,DB00924,DB04843
0,DB00335,DB05039
0,DB00798,DB01150
1,DB01208,DB09330
0,DB00020,DB11793
0,DB00019,DB00515
0,DB00348,DB11642
0,DB00317,DB06636
0,DB00303,DB00431
0,DB00431,DB00779
0,DB01320,DB06410
1,DB11776,DB15091
0,DB00227,DB00526
0,DB11691,DB12015
0,DB00581,DB06699
1,DB01097,DB01156
0,DB00108,DB00625
1,DB01026,DB01166
0,DB00687,DB01122
0,DB00215,DB00283
1,DB08877,DB12612
1,DB00680,DB12371
0,DB00938,DB00959
0,DB08880,DB14222
0,DB01132,DB12070
0,DB00731,DB01069
0,DB00195,DB04843
0,DB00073,DB00092
1,DB00620,DB11943
1,DB09083,DB11730
0,DB00221,DB05889
1,DB00773,DB12612
1,DB01218,DB08875
1,DB06772,DB10276
0,DB00608,DB09280
0,DB00180,DB14975
1,DB08865,DB14881
0,DB01284,DB01400
0,DB06410,DB14240
0,DB00307,DB00530
0,DB01126,DB09063
0,DB05889,DB11796
1,DB11718,DB15035
0,DB08864,DB12267
0,DB01240,DB06209
1,DB00363,DB00563
0,DB00476,DB01233
0,DB01218,DB12010
0,DB00877,DB01278
1,DB00651,DB04861
0,DB01284,DB10276
0,DB00105,DB14219
0,DB01110,DB12941
1,DB05889,DB08895
0,DB00294,DB01303
0,DB01267,DB06176
1,DB00586,DB08880
0,DB00661,DB08871
0,DB06700,DB09075
1,DB00899,DB01191
0,DB00726,DB04837
0,DB00574,DB00775
0,DB00317,DB08899
1,DB01201,DB09330
0,DB06791,DB09038
0,DB00604,DB01015
0,DB00863,DB08901
0,DB00472,DB09272
0,DB00640,DB01177
0,DB01164,DB12455
1,DB11817,DB12674
0,DB11718,DB11943
0,DB00598,DB00902
1,DB01100,DB01269
0,DB01410,DB13139
0,DB01017,DB09154
0,DB00414,DB08882
0,DB00351,DB12070
0,DB01577,DB06203
0,DB00209,DB03128
1,DB00872,DB12001
0,DB11362,DB12141
0,DB00325,DB01088
0,DB00572,DB01209
0,DB00829,DB01105
0,DB05039,DB14509
0,DB00491,DB00863
1,DB00108,DB06372
0,DB00262,DB01165
0,DB00674,DB00782
1,DB00784,DB09134
0,DB00008,DB14219
0,DB01059,DB11901
0,DB00816,DB01284
0,DB00374,DB01197
0,DB00679,DB00912
0,DB00390,DB00687
0,DB00043,DB09322
0,DB06788,DB08882
0,DB00470,DB01495
0,DB00908,DB05239
1,DB00001,DB06779
0,DB01069,DB11963
0,DB00475,DB06691
0,DB00433,DB01176
1,DB00857,DB05528
1,DB00461,DB05578
0,DB01105,DB06707
0,DB00201,DB00467
0,DB00501,DB00899
1,DB00035,DB11921
0,DB00489,DB00538
0,DB00850,DB09265
0,DB00482,DB00903
0,DB01017,DB09395
0,DB00697,DB11186
0,DB09293,DB12834
1,DB00570,DB01232
0,DB01002,DB14723
0,DB00641,DB00943
0,DB00092,DB00603
1,DB00056,DB10317
1,DB00500,DB06209
1,DB00242,DB11569
0,DB06779,DB09026
0,DB00060,DB06813
0,DB06674,DB14443
0,DB04920,DB08865
1,DB12070,DB12371
0,DB00444,DB08912
0,DB00813,DB00986
0,DB00773,DB11978
0,DB00261,DB15478
0,DB00220,DB06176
0,DB06595,DB11827
0,DB00054,DB01399
0,DB00413,DB01069
0,DB00286,DB11901
0,DB00091,DB00861
0,DB09102,DB09274
0,DB00595,DB14730
0,DB00938,DB04948
0,DB08816,DB11130
0,DB00472,DB01067
0,DB00361,DB01177
0,DB01144,DB01284
0,DB01114,DB01151
0,DB01124,DB11228
0,DB09052,DB10429
1,DB00976,DB09073
0,DB04948,DB11113
1,DB01319,DB09074
1,DB00757,DB08875
0,DB00318,DB01218
0,DB00623,DB00707
0,DB00903,DB01129
1,DB00204,DB00261
0,DB00851,DB06168
0,DB01016,DB06216
0,DB00241,DB01181
0,DB09129,DB13928
0,DB00024,DB01221
0,DB01247,DB11362
0,DB00443,DB06292
0,DB00542,DB06779
0,DB00569,DB00806
0,DB00370,DB01609
1,DB11581,DB15982
0,DB00993,DB06287
0,DB00384,DB00482
0,DB00252,DB05679
0,DB00295,DB01149
0,DB01259,DB12267
0,DB00397,DB00850
0,DB00960,DB08938
0,DB00860,DB01274
0,DB00782,DB08815
0,DB00902,DB06204
0,DB00444,DB10429
1,DB00433,DB12612
0,DB00366,DB00854
0,DB00916,DB08881
1,DB00503,DB01229
0,DB00665,DB09472
0,DB00023,DB11986
1,DB00963,DB08880
0,DB03619,DB11095
0,DB00762,DB09046
1,DB01044,DB01087
0,DB00443,DB09263
0,DB00105,DB06769
0,DB00335,DB00374
0,DB00338,DB01039
0,DB00897,DB08820
0,DB00497,DB01181
0,DB00980,DB11901
1,DB00927,DB12612
0,DB05109,DB14713
0,DB11560,DB11837
0,DB00334,DB00904
0,DB00747,DB11732
0,DB09073,DB12978
1,DB01118,DB09039
0,DB00563,DB12010
0,DB01206,DB16646
0,DB00927,DB06595
1,DB00220,DB00762
0,DB01242,DB09076
0,DB09077,DB09121
0,DB00270,DB01259
0,DB00177,DB06287
0,DB00608,DB00648
0,DB06414,DB14723
1,DB00246,DB01259
0,DB00327,DB01183
1,DB08899,DB09570
0,DB01362,DB03904
0,DB00949,DB09074
0,DB00997,DB12147
0,DB00307,DB10446
0,DB00026,DB09389
0,DB00289,DB08909
0,DB01004,DB15091
0,DB04868,DB09046
0,DB00286,DB01254
0,DB00470,DB00813
0,DB00045,DB09074
1,DB00059,DB06674
0,DB00978,DB14491
0,DB00295,DB11160
0,DB00035,DB00776
0,DB00889,DB11652
0,DB00444,DB00608
0,DB01041,DB06282
0,DB00047,DB00263
0,DB00328,DB01166
0,DB00083,DB00856
0,DB00956,DB09061
0,DB06168,DB14811
0,DB08899,DB14575
0,DB00331,DB00903
0,DB01191,DB09045
0,DB00541,DB08865
0,DB00379,DB11834
0,DB00433,DB00491
0,DB00158,DB01015
1,DB00098,DB10317
0,DB00619,DB01151
0,DB12001,DB14222
0,DB01365,DB12612
0,DB00835,DB01149
0,DB01551,DB06287
0,DB01041,DB04953
1,DB00564,DB08875
0,DB11703,DB14568
0,DB00577,DB01024
0,DB00436,DB01129
0,DB00035,DB00318
0,DB01021,DB01129
0,DB00323,DB00341
0,DB00146,DB09407
0,DB00011,DB01235
0,DB01001,DB11986
1,DB00318,DB00418
0,DB01291,DB06603
0,DB00390,DB00681
0,DB01001,DB06262
1,DB00209,DB00273
0,DB00213,DB06616
0,DB00087,DB00993
0,DB00773,DB01059
0,DB00379,DB01012
0,DB00622,DB01222
0,DB01259,DB01406
1,DB01259,DB05521
0,DB08816,DB08881
0,DB00656,DB05812
0,DB00046,DB00635
0,DB00008,DB12240
0,DB00635,DB01136
0,DB00264,DB01362
1,DB00465,DB09030
1,DB00851,DB11817
0,DB09330,DB12267
1,DB00749,DB09135
0,DB00060,DB14783
0,DB00348,DB11979
0,DB00448,DB00673
1,DB01005,DB10315
1,DB01156,DB04946
1,DB00762,DB01167
0,DB04845,DB06636
0,DB00656,DB01609
0,DB01009,DB08870
0,DB00238,DB06595
1,DB00514,DB04871
0,DB00356,DB01041
1,DB04908,DB11730
0,DB00208,DB00939
0,DB00559,DB00877
1,DB01174,DB03404
0,DB01278,DB01404
0,DB00199,DB00543
0,DB06372,DB06650
0,DB10989,DB11988
0,DB01042,DB04865
0,DB00719,DB00748
0,DB00538,DB01193
0,DB01157,DB08913
0,DB01026,DB09054
0,DB00496,DB00737
0,DB06589,DB09118
0,DB00458,DB09268
0,DB00227,DB11767
0,DB00227,DB00307
0,DB00742,DB10675
0,DB11979,DB14575
0,DB00041,DB00045
0,DB00620,DB00945
0,DB00620,DB00700
0,DB00052,DB06203
0,DB00543,DB00804
0,DB00339,DB09268
0,DB00030,DB00443
1,DB00852,DB01247
0,DB00467,DB09104
1,DB08826,DB09330
1,DB00939,DB05578
0,DB00531,DB00672
0,DB00836,DB01159
0,DB01050,DB09068
0,DB00398,DB01137
0,DB08868,DB09082
1,DB00054,DB04865
0,DB00206,DB00443
0,DB00197,DB08932
0,DB00067,DB11901
0,DB00492,DB00860
0,DB00408,DB00981
0,DB00570,DB09039
1,DB08865,DB11915
1,DB05528,DB08820
0,DB00227,DB00448
1,DB00365,DB11901
0,DB00916,DB06616
0,DB00790,DB09038
0,DB01211,DB06403
0,DB00485,DB09420
1,DB00802,DB00889
0,DB00176,DB12141
1,DB00749,DB09053
0,DB01118,DB05679
0,DB00673,DB11560
0,DB00637,DB14509
1,DB00382,DB12371
0,DB00719,DB00933
0,DB01072,DB01390
0,DB00047,DB00618
0,DB00341,DB01323
0,DB01351,DB06287
0,DB00196,DB05316
1,DB08899,DB08947
0,DB00222,DB01185
0,DB00860,DB01254
0,DB00197,DB09082
1,DB01249,DB14713
0,DB06772,DB08912
0,DB09026,DB09039
0,DB01138,DB11837
0,DB00342,DB06212
0,DB00871,DB12332
0,DB06290,DB13874
0,DB00413,DB00427
1,DB00994,DB01249
0,DB00041,DB01033
0,DB00594,DB09038
0,DB00978,DB01254
1,DB00444,DB01041
0,DB00395,DB12500
1,DB00005,DB11776
0,DB04946,DB12942
0,DB00737,DB00765
1,DB00956,DB04946
0,DB00468,DB09118
1,DB00794,DB01254
0,DB00911,DB09048
1,DB00397,DB00472
0,DB00438,DB00791
1,DB01181,DB10315
0,DB06655,DB08912
0,DB00703,DB04711
1,DB00539,DB01137
0,DB01067,DB04398
0,DB11921,DB14006
0,DB01223,DB14975
0,DB00086,DB11793
0,DB00630,DB14491
0,DB00020,DB00041
0,DB01138,DB12141
0,DB01591,DB12332
0,DB01259,DB14975
0,DB08875,DB14840
0,DB00976,DB01609
1,DB00242,DB10316
0,DB00712,DB06081
0,DB00363,DB06691
0,DB00758,DB11362
0,DB01083,DB13928
0,DB00526,DB00631
1,DB01236,DB12371
1,DB01396,DB08868
0,DB06287,DB13928
0,DB01267,DB05889
0,DB01081,DB09071
1,DB00196,DB00215
1,DB06288,DB08899
1,DB11921,DB14019
0,DB01238,DB01609
0,DB00773,DB12834
0,DB00477,DB00665
0,DB00400,DB05239
0,DB00209,DB01036
1,DB00014,DB08868
1,DB00280,DB00889
0,DB08815,DB11978
0,DB00030,DB00275
0,DB01246,DB01364
0,DB00214,DB09268
1,DB00872,DB12500
0,DB00008,DB09121
0,DB01234,DB01264
0,DB00068,DB06603
0,DB00199,DB08871
1,DB11652,DB11718
0,DB00497,DB00792
0,DB00482,DB00608
0,DB00673,DB01125
0,DB00619,DB12332
1,DB00377,DB08918
1,DB00684,DB04711
0,DB00063,DB01050
0,DB00860,DB09026
0,DB00655,DB08882
1,DB06663,DB11837
1,DB00515,DB09135
1,DB06287,DB11817
0,DB00275,DB09564
0,DB00758,DB01118
1,DB00604,DB06290
0,DB00242,DB00393
0,DB00804,DB00956
0,DB00428,DB16646
0,DB00537,DB08877
0,DB00707,DB00932
0,DB00092,DB01008
0,DB00065,DB01656
1,DB08868,DB13896
1,DB00537,DB00687
1,DB06779,DB08875
1,DB00625,DB06663
0,DB01203,DB06292
0,DB00188,DB00834
0,DB00501,DB01367
0,DB00414,DB00933
0,DB00078,DB10897
0,DB01208,DB09407
0,DB00445,DB00864
0,DB00856,DB00898
0,DB00800,DB01285
0,DB00860,DB01144
0,DB11248,DB11767
0,DB08901,DB11988
1,DB00446,DB11828
0,DB00180,DB09065
0,DB00782,DB01036
1,DB00700,DB01026
0,DB00434,DB06201
0,DB00476,DB00863
1,DB00261,DB04948
0,DB00158,DB00794
0,DB01185,DB09122
0,DB01284,DB01324
0,DB01291,DB01599
0,DB09073,DB09083
0,DB01206,DB11601
1,DB00321,DB00904
0,DB00564,DB00620
0,DB01142,DB11315
0,DB05812,DB09079
0,DB00719,DB11632
0,DB00261,DB00836
0,DB01209,DB08816
0,DB00508,DB00694
0,DB00570,DB00743
0,DB11691,DB11978
0,DB01246,DB06335
0,DB01149,DB11691
0,DB09122,DB14219
0,DB00376,DB01409
0,DB01030,DB09063
0,DB00377,DB00697
0,DB00726,DB08909
0,DB06824,DB13142
1,DB00242,DB01035
1,DB00834,DB01113
0,DB00280,DB00737
0,DB00372,DB11855
0,DB00384,DB00470
0,DB00060,DB01128
0,DB00427,DB05271
1,DB01156,DB01577
1,DB00199,DB01254
0,DB06810,DB11627
0,DB00252,DB06724
0,DB00665,DB11901
0,DB00023,DB09061
0,DB01284,DB11124
0,DB00781,DB01276
0,DB00674,DB01268
0,DB00948,DB09268
0,DB01610,DB08935
0,DB00418,DB06603
1,DB11095,DB11598
0,DB00719,DB01151
0,DB01058,DB09048
1,DB08895,DB15699
0,DB00771,DB01209
0,DB00372,DB00737
0,DB00843,DB09098
0,DB09122,DB11730
0,DB01195,DB06273
1,DB00956,DB12612
0,DB00912,DB04574
0,DB01181,DB05679
1,DB01087,DB11730
0,DB00601,DB05679
0,DB00482,DB00619
0,DB00673,DB11575
0,DB00405,DB01081
0,DB00153,DB01174
0,DB09029,DB16646
0,DB00461,DB01240
0,DB01281,DB11988
0,DB00983,DB00988
0,DB00323,DB00366
0,DB00804,DB00933
0,DB00655,DB14568
0,DB00115,DB00585
1,DB06081,DB06754
0,DB00365,DB00762
1,DB00872,DB06626
0,DB00576,DB00672
0,DB01322,DB11130
0,DB00690,DB08938
0,DB00177,DB06595
1,DB00526,DB10316
1,DB00398,DB01113
0,DB00933,DB11057
0,DB00685,DB01261
1,DB01212,DB11126
0,DB00045,DB00290
0,DB00019,DB00188
0,DB00169,DB00658
0,DB00285,DB01087
0,DB00035,DB00541
0,DB00625,DB09570
1,DB00065,DB13007
0,DB00291,DB00970
1,DB08880,DB09054
0,DB00871,DB11901
0,DB00060,DB06186
0,DB00323,DB11130
0,DB00331,DB01307
0,DB00052,DB11718
0,DB01067,DB08899
1,DB00295,DB01267
0,DB00262,DB01033
0,DB01261,DB06663
0,DB06210,DB14240
0,DB00477,DB06176
0,DB00482,DB01133
1,DB00601,DB00937
0,DB00595,DB01377
0,DB00691,DB06779
0,DB00099,DB00997
1,DB01030,DB01097
0,DB01156,DB08822
0,DB00423,DB01041
1,DB00861,DB08947
0,DB01221,DB08824
0,DB00661,DB01240
0,DB01590,DB11986
0,DB06335,DB14240
0,DB05015,DB14783
0,DB00737,DB14509
0,DB11130,DB11732
0,DB10300,DB12001
0,DB00860,DB00991
0,DB00215,DB09054
0,DB00195,DB01064
0,DB00836,DB11718
0,DB00338,DB00475
0,DB01099,DB01111
1,DB01285,DB08868
1,DB11942,DB12612
0,DB00187,DB06663
0,DB11581,DB11796
0,DB00321,DB09039
0,DB00526,DB00712
0,DB01309,DB04871
1,DB12141,DB12371
1,DB00642,DB11817
0,DB00531,DB00694
0,DB00372,DB00980
0,DB00434,DB00543
0,DB00254,DB09275
0,DB00283,DB09128
0,DB00270,DB11130
0,DB06335,DB12500
0,DB00376,DB11855
0,DB01225,DB10672
0,DB01224,DB09038
0,DB00731,DB01406
0,DB00615,DB06335
0,DB00458,DB01291
0,DB00497,DB08820
0,DB00366,DB12161
1,DB00242,DB15719
0,DB06684,DB08912
0,DB00427,DB01105
0,DB00005,DB01023
1,DB06287,DB08826
0,DB00250,DB00673
0,DB00047,DB00215
0,DB00647,DB09278
0,DB00537,DB01261
0,DB00503,DB09274
1,DB00472,DB08947
0,DB00563,DB09330
0,DB06810,DB09498
0,DB01110,DB06176
0,DB00005,DB01068
0,DB00107,DB06595
0,DB06168,DB16646
1,DB01611,DB14509
0,DB06772,DB14240
0,DB00831,DB08882
0,DB11691,DB12035
0,DB01242,DB11718
0,DB00202,DB01017
0,DB01044,DB09082
0,DB00652,DB01075
1,DB00307,DB00363
0,DB01264,DB15091
0,DB01656,DB06273
1,DB00444,DB10343
1,DB06372,DB08895
0,DB00981,DB01400
0,DB00987,DB01204
0,DB00802,DB08881
0,DB00279,DB00619
0,DB00431,DB01242
0,DB00719,DB04908
0,DB00902,DB06700
0,DB00912,DB00937
1,DB00674,DB12371
0,DB00997,DB11294
1,DB00604,DB00903
0,DB00518,DB12267
0,DB08864,DB12130
1,DB00108,DB12159
0,DB00444,DB00776
0,DB00005,DB00087
0,DB08889,DB09570
1,DB00271,DB00787
0,DB00497,DB01142
1,DB01230,DB08880
0,DB00351,DB08820
1,DB00098,DB00108
0,DB00176,DB09039
0,DB00903,DB01309
0,DB01069,DB08907
0,DB01149,DB05812
0,DB00338,DB01319
0,DB00860,DB14707
0,DB00674,DB09472
0,DB00218,DB00970
0,DB01232,DB08828
0,DB00199,DB09473
0,DB00495,DB08901
0,DB01041,DB06603
0,DB00193,DB04824
0,DB00262,DB01059
0,DB00424,DB00524
0,DB00224,DB00412
0,DB01144,DB09038
1,DB00604,DB01137
1,DB00564,DB08895
0,DB00881,DB09564
0,DB00598,DB01016
0,DB00310,DB09462
0,DB00187,DB06703
0,DB00983,DB01168
0,DB00089,DB00665
1,DB09053,DB10317
0,DB00321,DB00488
0,DB01050,DB01082
0,DB00085,DB08909
0,DB00023,DB06710
0,DB00026,DB00682
0,DB00482,DB09054
1,DB08820,DB12978
1,DB00257,DB00342
1,DB00844,DB00856
0,DB00792,DB00842
0,DB00241,DB00877
0,DB00224,DB09045
1,DB12612,DB15685
1,DB06603,DB15233
0,DB01129,DB01399
0,DB00938,DB06595
1,DB00757,DB11986
0,DB00446,DB01140
1,DB08865,DB15233
1,DB00342,DB00502
0,DB00503,DB09564
0,DB00321,DB11986
1,DB00221,DB12612
0,DB00398,DB01320
0,DB00861,DB01250
0,DB09100,DB11093
0,DB01069,DB01142
0,DB00860,DB11627
0,DB00457,DB01246
0,DB00082,DB06204
0,DB00662,DB01267
0,DB06335,DB06717
0,DB00286,DB14568
0,DB00937,DB08824
0,DB00254,DB01607
1,DB00619,DB08826
0,DB00412,DB01284
0,DB00022,DB00227
0,DB01023,DB06176
0,DB00412,DB02546
1,DB00218,DB00342
0,DB01119,DB01222
0,DB00023,DB00697
0,DB00970,DB05679
0,DB05679,DB15699
0,DB01077,DB13142
0,DB00685,DB01181
0,DB00434,DB01221
0,DB06413,DB08875
0,DB05271,DB08824
0,DB00178,DB00352
0,DB00350,DB09112
0,DB00408,DB08936
0,DB00222,DB04861
0,DB01203,DB09132
0,DB00332,DB00376
1,DB00073,DB13896
0,DB00877,DB11827
0,DB00675,DB01599
0,DB00441,DB00531
0,DB11627,DB12267
0,DB00472,DB04824
0,DB00553,DB00560
0,DB01609,DB06176
0,DB08877,DB12978
0,DB00202,DB01190
1,DB00499,DB01244
1,DB01181,DB12371
0,DB00264,DB00451
0,DB01095,DB12332
0,DB00582,DB09078
0,DB00414,DB00691
0,DB00372,DB00937
0,DB00662,DB00780
0,DB01278,DB11315
1,DB00060,DB01362
0,DB00268,DB00682
0,DB00280,DB09036
1,DB00208,DB00278
1,DB00582,DB12371
0,DB00264,DB00364
1,DB09054,DB11979
0,DB04575,DB04868
0,DB01030,DB06595
0,DB00662,DB00708
0,DB00358,DB01201
0,DB06643,DB11988
0,DB00675,DB09061
0,DB00035,DB00668
0,DB01001,DB01128
0,DB00571,DB08899
0,DB06402,DB12245
1,DB00871,DB04855
1,DB01175,DB06589
0,DB09063,DB11691
0,DB01369,DB09268
0,DB06228,DB09102
0,DB00205,DB06723
0,DB06637,DB11718
0,DB00622,DB12500
1,DB00065,DB11988
0,DB00619,DB14761
0,DB06822,DB11312
1,DB00295,DB00831
0,DB01087,DB09020
0,DB00539,DB00836
0,DB00195,DB08907
1,DB00365,DB05812
0,DB00295,DB11978
0,DB00271,DB00594
0,DB00492,DB01284
0,DB04868,DB12240
0,DB01026,DB08910
0,DB00604,DB00782
0,DB06168,DB11248
0,DB00055,DB01104
0,DB01142,DB01591
0,DB08877,DB08908
0,DB00531,DB12130
0,DB00731,DB06203
0,DB09063,DB09472
0,DB00963,DB01099
0,DB00877,DB08865
0,DB01208,DB14488
1,DB00352,DB08904
1,DB00742,DB00955
0,DB00618,DB01060
0,DB00593,DB00864
0,DB01117,DB09061
0,DB06769,DB14409
1,DB00067,DB11730
1,DB11652,DB13867
0,DB00976,DB11793
0,DB00731,DB06335
0,DB00697,DB01041
0,DB06810,DB11988
0,DB00514,DB00996
1,DB00738,DB04946
0,DB06791,DB11827
1,DB01149,DB12141
0,DB00318,DB01118
0,DB00221,DB01177
0,DB00738,DB09268
1,DB00865,DB04871
0,DB00222,DB00363
1,DB00011,DB08827
0,DB00086,DB09079
1,DB00571,DB00983
1,DB06402,DB09134
0,DB00930,DB06777
0,DB00177,DB00860
1,DB06176,DB09063
0,DB00975,DB09079
0,DB00059,DB12240
0,DB00993,DB05015
0,DB01351,DB08816
0,DB00482,DB01551
0,DB00307,DB04574
0,DB01065,DB08881
0,DB06480,DB11978
0,DB05351,DB11071
1,DB01609,DB08947
0,DB01764,DB06287
0,DB00514,DB01151
0,DB00687,DB01278
0,DB09043,DB09128
1,DB09075,DB11166
0,DB12095,DB15091
0,DB04865,DB13915
0,DB06273,DB09054
0,DB01181,DB01204
1,DB01208,DB05812
0,DB01110,DB04835
1,DB00851,DB10316
1,DB01609,DB11071
0,DB00537,DB08895
0,DB06605,DB11767
0,DB00371,DB00792
0,DB00322,DB08913
1,DB01044,DB08865
0,DB00107,DB11642
0,DB00925,DB06691
1,DB00539,DB00625
0,DB00529,DB01143
0,DB00482,DB14761
0,DB00402,DB12332
0,DB00054,DB01166
0,DB00655,DB00687
0,DB01211,DB06605
1,DB00199,DB06616
1,DB00679,DB01012
0,DB01303,DB09268
0,DB00482,DB00916
0,DB00470,DB01224
0,DB04896,DB06441
1,DB01113,DB01255
0,DB00425,DB00856
0,DB00675,DB08864
1,DB00586,DB06754
0,DB11827,DB12483
0,DB00787,DB15066
0,DB01042,DB10795
1,DB00051,DB00361
0,DB00087,DB09052
0,DB08881,DB09046
0,DB00865,DB01307
1,DB01284,DB11095
0,DB00332,DB11315
1,DB00294,DB01024
